-1|History|Which US vice president became president when John F. Kennedy was assassinated?|Lyndon B. Johnson
-1|Science & Nature|What does uranium become when it has lost all of its radioactivity?|Lead
-1|Miscellaneous|What does an NFL referee signal by stretching his arms out at his sides with his palms down?|Unsportsmanlike Conduct
-1|Arts & Literature|For which newspaper does Clark Kent work?|The Daily Planet
-1|Geography|In which city would you find the Hermitage art gallery?|Saint Petersburg
-1|Entertainment|Who was the second actor in history to decline an Oscar?|Marlon Brando
-1|History|To what tribe did Sitting Bull belong?|Sioux
-1|Science & Nature|The Egyptian plover is a bird best known for its symbiotic relationship with what host animal?|The crocodile
-1|Miscellaneous|What L.A. Dodgers pitcher famously skipped his World Series starting assignment in 1965 because it fell on Yom Kippur?|Sandy Koufax
-1|Arts & Literature|"What fictional Harvard professor appears in Dan Brown novels including the "The Da Vinci Code"?"|Robert Langdon
-1|Geography|What islands were purchased by the US from Denmark in 1916?|US Virgin Islands
-1|Entertainment|On what TV show did the characters often hang out at the Warsaw Tavern?|The Drew Carey Show
-1|History|Which of Henry VIII's wives died of cancer?|Catherine of Aragon
-1|Science & Nature|Which element of the periodic table is named after the sun?|Helium
-1|Miscellaneous|What appears with the king of diamonds on a standard English deck of cards?|An axe
-1|Arts & Literature|What 1977 novel ends with Milkman Dead learning to fly?|Song of Solomon
-1|Geography|Brown University is located in which US state?|Rhode Island
-1|Entertainment|What is Mark Wahlberg's famous nickname?|Markymark
-1|Science & Nature|How many bones are there in the human skull?|22
-1|Miscellaneous|"What common legal item literally means "under penalty"?"|Subpoena
-1|Geography|What is the capital of Connecticut?|Hartford
-1|Entertainment|"Who directed the movie "The Passion of the Christ"?"|Mel Gibson
-1|Science & Nature|How many bones are there in the human skull?|22
-1|Miscellaneous|In what year did the NBA introduce the 24 ­second shot clock?|1954
-1|Arts & Literature|What newspaper does Superman work for?|The Daily Planet
-1|Geography|Which US state's official flower is the orange blossom?|Florida
-1|Entertainment|What Christmas single has the biggest sales of all time?|White Christmas
-1|History|What nickname was given to Al Capone?|Scarface
-1|Science & Nature|At which pole would you find penguins?|The South Pole
-1|Miscellaneous|How many dice are used in a standard game of backgammon?|5
-1|Arts & Literature|"What English author wrote the 1923 book "Kangaroo"?"|D.H. Lawrence
-1|Geography|What Mediterranean island is located directly south of Corsica?|Sardinia
-1|Entertainment|What cover song was Van Halen's first Top 40 hit?|You Really Got Me
-1|History|Who was Walter Mondale's Vice-­Presidential running mate in the 1984 US Presidential election?|Geraldine Ferraro
-1|Science & Nature|What grape is called Primitivo in Europe?|Zinfandel
-1|Miscellaneous|What sport is Jenson Button associated with?|Motorsport
-1|Arts & Literature|"What original literary work was the movie "A Place in the Sun" based on?"|An American Tragedy
-1|Geography|Which direction on a map do lines of latitude go?|East to west
-1|Entertainment|"Who was Kevin Arnold's some time girlfriend on "The Wonder Years"?"|Winnie Copper
-1|History|Who was the US president at the end of the Great Depression?|Franklin D. Roosevelt
-1|Science & Nature|How many days can a cockroach live up to without its head?|9
-1|Miscellaneous|Which Benedictine monk perfected the champagne method?|Dom Perignon
-1|Arts & Literature|A sonnet usually has how many lines?|14
-1|Geography|"Which US state is nicknamed the "Keystone State"?"|Pennsylvania
-1|Entertainment|"What duo starred in the 1969 movie "Butch Cassidy and the Sundance Kid"?"|Paul Newman and Robert Redford
-1|Science & Nature|The anti-depressant drug Fluoxetine is generally known by what other name?|Prozac
-1|Miscellaneous|In what competition could you see a double axel and a mohawk turn?|Figure skating
-1|Arts & Literature|Which Shakespeare play tells a love story between a Capulet and a Montague?|Romeo and Juliet
-1|Geography|Pamlico Sound is located along the shores of which state?|North Carolina
-1|Entertainment|"What screen duo first appeared in the supporting cast of 1949's "The Egg and I"?"|Ma and Pa Kettle
-1|History|Who traditionally occupied the Peacock Throne?|The shah of Iran
-1|Science & Nature|What metal was Danish astronomer Tycho Brahe's nose made of?|Gold
-1|Miscellaneous|What does an archer carry his arrows in?|A Quiver
-1|Arts & Literature|What breed of dog is Marmaduke in the comic strip?|Great Dane
-1|Geography|In which county of Ireland would you find the Twelve Bens mountain range?|Galway
-1|Entertainment|What legendary funk band was formed by George Clinton?|Parliament
-1|History|Who was awarded the Nobel Peace Prize in 1979?|Mother Teresa
-1|Science & Nature|What method of food preservation was invented for the British Navy in 1813?|Canning
-1|Miscellaneous|What trademarked name for inline skates was also its first successful brand name?|Rollerblades
-1|Arts & Literature|What musical instrument does Sherlock Holmes play for relaxation?|Violin
-1|Geography|On which harbour is the Sydney Opera House located?|Sydney Harbour
-1|Entertainment|"What actress played Phoebe's mother on the TV show "Friends"?"|Teri Garr
-1|History|What ocean liner was retired in 1967 and became a hotel at Long Beach?|The Queen Mary
-1|Science & Nature|What is permanently-frozen subsoil called?|Permafrost
-1|Miscellaneous|What did my true love give to me on the fifth day of Christmas?|Five golden rings
-1|Arts & Literature|"What original literary work was the movie "Gettysburg" based on?"|The Killer Angels
-1|Geography|What major river runs through Cleveland?|Cuyahoga
-1|Entertainment|"What kind of animal's kidnapping is solved in "Ace Ventura: Pet Detective"?"|A dolphin's
-1|History|Who participated on the side of the Earp Brothers in the shootout at the OK Corral in 1881?|""Doc" Holliday"
-1|Miscellaneous|What type of surface is curling played on?|Ice
-1|Arts & Literature|"What is the stolen "Heart of Gold" in the book "The Hitchhiker's Guide to the Galaxy"?"|A space ship
-1|Geography|What US city is home to Pike Place Market?|Seattle
-1|History|"Who fretted over exponential population growth in his "An Essay on the Principles of Population"?"|Thomas Malthus
-1|Science & Nature|What is the common name for butterfly larvae?|Caterpillars
-1|Miscellaneous|How many times can you fold a regular piece of paper in half?|7
-1|Arts & Literature|Where did The Wizard of Oz live?|The Emerald City
-1|Entertainment|What year was Mark Wahlberg born?|1971
-1|History|Who was the oldest signer of the US Declaration of Independence?|Benjamin Franklin
-1|Science & Nature|What is the Latin name for a guinea pig?|Caviaprocellus
-1|Miscellaneous|What gas makes up approximately 74 percent of the Sun's mass?|Hydrogen
-1|Arts & Literature|Which literary work's title character is named Quasimodo?|The Hunchback of Notre Dame
-1|Geography|"What river divides the city of Budapest into the "districts" of Buda and Pest?"|The Danube
-1|History|"What country's space travellers have been called "taikonauts" since 1998?"|China's
-1|Science & Nature|What metal item ont he end of a kite string gave off the sparks in Benjamin Franklin's 1752 experiment?|A key
-1|Miscellaneous|Which superhero's powers could be taken away by the color yellow?|Green Lantern
-1|Arts & Literature|"What does "Alma mater" translate to in English?"|Bountiful mother
-1|Geography|The Potomac River empties into what bay?|Chesapeake Bay
-1|Entertainment|Who was engaged to magician David Copperfield for six years in the 1990's?|Claudia Schiffer
-1|History|In which country did the My Lai massacre take place?|Vietnam
-1|Miscellaneous|The Fields Medal is an award given in what field?|Mathematics
-1|Arts & Literature|Anne Hathaway was married to what famous English poet?|William Shakespeare
-1|History|With what animal's pelts did the Plains Indians traditionally build their teepees?|Bison
-1|Science & Nature|Which element of the periodic table is named after a titan of Greek myth?|Promethium
-1|Arts & Literature|"Who wrote "Il Milione" while in prison?"|Marco Polo
-1|Geography|In which US state is Oral Roberts University located?|Oklahoma
-1|History|What city was Veronica Guerin killed in?|Dublin
-1|Science & Nature|What is the most abundant metal on Earth?|Iron
-1|Miscellaneous|"What vegetable is found in dishes served "Florentine" style?"|Spinach
-1|Arts & Literature|"From what language did English borrow the word "chutzpah"?"|Yiddish
-1|Geography|What is the name of the strait of water that separates the two main islands of New Zealand?|Cook Strait
-1|Entertainment|What was Bo Donaldson's backing band?|The Heywoods
-1|History|What was Hewlett-Packard's first successful product?|An audio oscillator
-1|Science & Nature|How many chromosomes does a goat have?|60
-1|Geography|What republic is located between Lithuania and Estonia?|Latvia
-1|Entertainment|What is Alecia Moore better known as?|P!NK
-1|History|Who was better known as Butch Cassidy?|Robert Leroy Parker
-1|Miscellaneous|What is a turkey stuffed with a duck stuffed with a chicken called?|Turducken
-1|Geography|What is the most sacred river of India?|The Ganges
-1|History|What horse race was first held in 1875 at the Churchill Downs racetrack?|Kentucky Derby
-1|Science & Nature|The Linke Scale is used to measure the blueness of what?|The sky
-1|Miscellaneous|The Stanley Cup is played for in what sport?|Ice hockey
-1|Geography|"Which US state is nicknamed the "Buckeye State"?"|Ohio
-1|Entertainment|Who is Liza Minnelli's mother?|Judy Garland
-1|History|What ocean liner was retired in 1967 and became a hotel at Long Beach?|The Queen Mary
-1|Science & Nature|What treat takes its name from a drink the Aztecs called Xocoatl?|Chocolate
-1|Miscellaneous|What day is hump day?|Wednesday
-1|Arts & Literature|"Who composed "5th Symphony"?"|Ludwig van Beethoven
-1|Geography|What is the modern day equivalent of Asia Minor?|Turkey
-1|Entertainment|"Who's responsible for "The Ballad of Jed Clampett"?"|Flatt and Scruggs
-1|Science & Nature|"What astrological chart takes its name from a Greek word meaning "circle of little animals"?"|Zodiac
-1|Miscellaneous|How deep is each end zone on a CFL football field?|20 yards
-1|Arts & Literature|"Whose chest contained the "Treasure Island" map?"|Billy Bones'
-1|Geography|Long Island Sound separates Long Island from which state?|Connecticut
-1|Entertainment|"What kind of company did Veronica run in the TV show "Veronica's Closet"?"|Mail order lingerie company
-1|History|What war saw the first soldier buried at Arlington's Tomb of the Unknowns?|World War I
-1|Science & Nature|What fruit comes in Key and Kaffir variety?|Limes
-1|Miscellaneous|Which car company produced a model named the Celica?|Toyota
-1|Arts & Literature|"Who wrote the 1837 story "The Little Mermaid"?"|Hans Christian Andersen
-1|Geography|"In what state would you find the supposed UFO site named "Area 51"?"|Nevada
-1|Entertainment|Who was the first man to appear on the cover of Playboy Magazine?|Peter Sellers
-1|History|What was Longacre Square renamed to in 1904??|Times Square
-1|Science & Nature|What was the name given to the space missions that took place between the Mercury and Apollo missions?|Gemini
-1|Miscellaneous|What is the official score of a forfeited major league baseball game?|9-0
-1|Arts & Literature|"From what language did English borrow the word "soy"?"|Japanese
-1|Geography|In what US state would you find Fort Eustis?|Virginia
-1|Entertainment|What looks like a saxophone but sounds like a harmonica?|Goofus or Couesnophone
-1|History|Who was killed by John Wilkes Booth?|Abraham Lincoln
-1|Science & Nature|"What apparatus do monkeys use in the "infinite monkey theorem" thought experiment?"|Typewriters
-1|Miscellaneous|"Who's responsible for "The Ballad of Peter Pumpkinhead"?"|XTC
-1|Arts & Literature|What author created Neverland?|J. M. Barrie
-1|Geography|Cape May is located on which US coast?|East coast
-1|History|Who wrote King George V Christmas speech that was broadcast in 1932?|Rudyard Kipling
-1|Science & Nature|"By what common name do we refer to "hook and loop" fasteners as?"|Velcro
-1|Miscellaneous|Which professional tennis player did Andre Agassi marry in 2001?|Steffi Graf
-1|Arts & Literature|Where does Harry Potter have a lightning-shaped scar?|On his forehead
-1|Geography|What geographical boundary was first surveyed in 1763 by Charles and Jeremiah?|The Mason-Dixon Line
-1|Entertainment|What genre is Neil Young considered to be the grandfather of?|Grunge
-1|History|Which of Henry VIII's wives was married four times herself?|Catherine Parr
-1|Science & Nature|What color is a huckleberry?|Blue
-1|Miscellaneous|What is added to a Cosmopolitan martini to make it pink?|Cranberry juice
-1|Arts & Literature|What children's books character is friends with Christopher Robin?|Winnie the Pooh
-1|Geography|What is the Paris Gare Du Nord?|A railway station
-1|Entertainment|"What movie's first sequel featured the subtitle "The Edge of Reason"?"|Bridget Jones's Diary
-1|History|Washington's famous crossing of the Delaware was en route to what Revolutionary War battle?|The Battle of Trenton
-1|Science & Nature|How many minutes does it take sunlight to reach Earth?|8
-1|Miscellaneous|What martial art was originated in 1882 by Japanese doctor Jigoro Kano?|Judo
-1|Arts & Literature|What author created the land of Fantastica?|Michael Ende
-1|Geography|What colors are the Swiss Flag?|Red and White
-1|Entertainment|What year was actor Heath Ledger born in?|1979
-1|Science & Nature|Who discovered the planet Uranus?|Sir William Herschel
-1|Miscellaneous|What popular spirit can be made from potatoes?|Vodka
-1|Geography|What U.S. State was the first to recognize Christmas as an offical holiday?|Alabama
-1|Entertainment|What year did actor Heath Ledger die?|2008
-1|History|How long did Pope John Paul I serve?|33 days
-1|Science & Nature|Which planet in our solar system has a moon named Phoebe?|Saturn
-1|Miscellaneous|Who chose her new name in 1953 to honor a Danish surgeon named Christian Hamburger?|Christine Jorgensen
-1|Arts & Literature|"Who wrote the "Just So" stories?"|Rudyard Kipling
-1|Geography|What lake is located several miles west of Carson City?|Lake Tahoe
-1|Entertainment|Who provided the original voice for Buzz Lightyear?|Tim Allen
-1|History|President Abraham Lincoln was a member of which political party?|Republican Party
-1|Science & Nature|"The name "Pterodactyl" is based on a Greek phrase meaning what?"|Wing finger
-1|Miscellaneous|Whose famous horse was named Buttermilk?|Dale Evan's
-1|Arts & Literature|What name is usually given to Quasimodo who features in a French novel first published in 1831?|The Hunchback of Notre Dame
-1|Geography|Lake Tiberias is more commonly known as the Sea of what?|Galilee
-1|Entertainment|What popular children's book did Forrest Gump keep in his briefcase?|Curious George
-1|History|What US state was named for the future James II of England?|New York
-1|Science & Nature|Polaris is also referred to as what?|The North Star
-1|Arts & Literature|What author created Utopia?|Thomas More
-1|Miscellaneous|"What was described as "the tear on the face of eternity"?"|The Taj Mahal
-1|Arts & Literature|What kind of animal suckled Romulus and Remus?|A wolf
-1|Geography|What country is completely enclosed by South Africa?|Lesotho
-1|Entertainment|"What character from "The Beverly Hillbillies" had the same name as Moses' father-in-law in the Bible?"|Jethro
-1|History|What 15th century Incan site was discovered in 1911 by Hiram Bingham?|Machu Picchu
-1|Miscellaneous|Gouda cheese comes from what country?|The Netherlands
-1|Arts & Literature|What comic strip sometimes features a mailman named Beasley?|Blondie
-1|Geography|What is the capital of Tunisia?|Tunis
-1|Entertainment|"What actor played The Riddler in the original "Batman" TV series?"|Frank Gorshin
-1|History|What was the name given to the first German democracy established in 1919?|Weimar Republic
-1|Science & Nature|What kind of tree produces prunes?|A plum tree
-1|Miscellaneous|How many stitches are there on an official baseball used in Major League Baseball?|108
-1|Arts & Literature|What Ian Fleming novel's title is the nickname of the character Francisco Scaramanga?|The Man with the Golden Gun
-1|Geography|What is the fifth largest country in the world?|Brazil
-1|History|Who rode his horse Copenhagen at the Battle of Waterloo?|The Duke of Wellington
-1|Science & Nature|How many pairs of wings does a bee have?|1
-1|Miscellaneous|Shechita is the method of producing meat that is what?|Kosher
-1|Arts & Literature|What American author created the characters of Rip Van Winkle and Ichabod Crane?|Washington Irving
-1|Geography|The Potomac River empties into what bay?|Chesapeake Bay
-1|Entertainment|Which ABBA song won the 1974 Eurovision Song Contest?|Waterloo
-1|Science & Nature|What relative of the raccoon is sometimes known as the cat-bear?|The Panda
-1|Miscellaneous|What publication makes weather predictions based on a secret formula developed in 1792?|The Old Farmer's Almanac
-1|Arts & Literature|What lung disease killed Paul Cezanne a week after he caught a chill and collapsed while painting in the field?|Pneumonia
-1|Geography|The White Sea borders what large country?|Russia
-1|Entertainment|"Which famous actress began her career playing Dorothy in the "Wizard of Oz"?"|Judy Garland
-1|Miscellaneous|"What candy used the ad slogan "Get the sensation"?"|York Peppermint Pattie
-1|Arts & Literature|On what planet did the bottle city of Kandor originate?|Krypton
-1|Entertainment|"Who sang "Singing in the Rain"?"|Gene Kelly
-1|Science & Nature|What color diamond is produced if it contains traces of boron?|Blue
-1|Miscellaneous|How many horizontal rows of stars are there on the U.S. flag?|9
